sample_id	dtype	urls	uri
NA12877	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12877/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12877.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12877/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12877.nucflag.bed.md5
NA12882	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12882/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12882.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12882/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12882.nucflag.bed.md5
NA12883	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12883/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12883.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12883/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12883.nucflag.bed.md5
NA12884	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12884/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12884.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12884/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12884.nucflag.bed.md5
NA12886	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12886/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12886.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA12886/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12886.nucflag.bed.md5
NA18522	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18522/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18522.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18522/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18522.nucflag.bed.md5
NA18534	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18534/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18534.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18534/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18534.nucflag.bed.md5
NA18608	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18608/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18608.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18608/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18608.nucflag.bed.md5
NA18612	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.bed.md5
NA18612	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.bed.md5
NA18620	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18620/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18620.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18620/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18620.nucflag.bed.md5
NA18747	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18747/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18747.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18747/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18747.nucflag.bed.md5
NA18879	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18879/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18879.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18879/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18879.nucflag.bed.md5
NA18952	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18952/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18952.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18952/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18952.nucflag.bed.md5
NA18971	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18971/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18971.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18971/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18971.nucflag.bed.md5
NA18974	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18974/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18974.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18974/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18974.nucflag.bed.md5
NA18983	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18983/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18983.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18983/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18983.nucflag.bed.md5
NA18989	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18989/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18989.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA18989/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18989.nucflag.bed.md5
NA19043	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19043/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19043.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19043/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19043.nucflag.bed.md5
NA19239	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19239/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19239.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19239/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19239.nucflag.bed.md5
NA19317	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19317/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19317.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19317/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19317.nucflag.bed.md5
NA19331	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19331/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19331.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19331/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19331.nucflag.bed.md5
NA19347	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19347/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19347.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19347/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19347.nucflag.bed.md5
NA19384	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19384/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19384.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19384/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19384.nucflag.bed.md5
NA19443	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19443/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19443.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19443/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19443.nucflag.bed.md5
NA19650	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19650/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19650.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19650/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19650.nucflag.bed.md5
NA19682	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19682/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19682.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19682/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19682.nucflag.bed.md5
NA19700	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19700/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19700.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19700/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19700.nucflag.bed.md5
NA19705	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19705/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19705.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA19705/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19705.nucflag.bed.md5
NA20346	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20346/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20346.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20346/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20346.nucflag.bed.md5
NA20509	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20509/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20509.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20509/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20509.nucflag.bed.md5
NA20752	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20752/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20752.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20752/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20752.nucflag.bed.md5
NA20805	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20805/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20805.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20805/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20805.nucflag.bed.md5
NA20809	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20809/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20809.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20809/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20809.nucflag.bed.md5
NA20850	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20850/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20850.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20850/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20850.nucflag.bed.md5
NA20870	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20870/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20870.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20870/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20870.nucflag.bed.md5
NA20905	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20905/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20905.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA20905/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA20905.nucflag.bed.md5
NA21093	bedfile_hash	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA21093/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA21093.nucflag.bed.md5	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/NA21093/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA21093.nucflag.bed.md5
200080	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200080/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200080.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200080/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200080.nucflag.first.bw
200084	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200084/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200084.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200084/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200084.nucflag.first.bw
200085	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200085/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200085.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/200085/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/200085.nucflag.first.bw
HG00096	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00096/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00096.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00096/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00096.nucflag.first.bw
HG00126	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00126/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00126.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00126/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00126.nucflag.first.bw
HG00140	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00140/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00140.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00140/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00140.nucflag.first.bw
HG002	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG002/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG002.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG002/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG002.nucflag.first.bw
HG00280	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00280/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00280.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00280/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00280.nucflag.first.bw
HG00290	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00290/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00290.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00290/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00290.nucflag.first.bw
HG003	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG003/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG003.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG003/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG003.nucflag.first.bw
HG00321	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00321/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00321.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00321/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00321.nucflag.first.bw
HG00329	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00329/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00329.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00329/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00329.nucflag.first.bw
HG00358	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00358/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00358.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00358/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00358.nucflag.first.bw
HG005	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG005/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG005.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG005/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG005.nucflag.first.bw
HG00512	bw_first	https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00512/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00512.nucflag.first.bw	s3://human-pangenomics/submissions/283198D5-BB8F-49CB-B1F9-CE1500812D8E--HPRC_R2_CHRY_QC_NUCFLAG/HG00512/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/HG00512.nucflag.first.bw
